Time,R,VM,VP,VT
2.34,1,-0.99,1.68,-0.52
2.35,1,-1,1.62,-0.53
2.36,1,-1,1.56,-0.55
2.37,1,-1,1.5,-0.56
2.38,1,-1,1.43,-0.58
2.39,1,-1,1.37,-0.59
2.4,1,-1,1.3,-0.6
2.41,1,-1,1.23,-0.62
2.42,1,-0.99,1.16,-0.63
2.43,1,-0.99,1.09,-0.64
2.44,1,-0.98,1.02,-0.65
2.45,1,-0.97,0.95,-0.66
2.46,1,-0.96,0.88,-0.67
2.47,1,-0.95,0.8,-0.68
2.48,1,-0.93,0.72,-0.68
2.49,1,-0.92,0.65,-0.69
2.5,1,-0.9,0.57,-0.7
2.51,1,-0.89,0.49,-0.7
2.52,1,-0.87,0.42,-0.71
2.53,1,-0.85,0.34,-0.71
2.54,1,-0.83,0.26,-0.71
2.55,1,-0.8,0.18,-0.72
2.56,1,-0.78,0.1,-0.72
2.57,1,-0.75,0.02,-0.72
2.58,1,-0.73,-0.06,-0.72
2.59,1,-0.7,-0.14,-0.71
2.6,1,-0.67,-0.22,-0.71
2.61,1,-0.64,-0.3,-0.71
2.62,1,-0.6,-0.38,-0.7
2.63,1,-0.57,-0.46,-0.7
2.64,1,-0.54,-0.53,-0.69
2.65,1,-0.5,-0.61,-0.68
2.66,1,-0.46,-0.68,-0.68
2.67,1,-0.42,-0.76,-0.67
2.68,1,-0.38,-0.83,-0.66
2.69,1,-0.34,-0.9,-0.64
2.7,1,-0.3,-0.98,-0.63
2.71,1,-0.26,-1.04,-0.62
2.72,1,-0.22,-1.11,-0.6
2.73,1,-0.17,-1.18,-0.59
2.74,1,-0.13,-1.24,-0.57
2.75,1,-0.08,-1.31,-0.55
2.76,1,-0.03,-1.37,-0.53
2.77,1,0.02,-1.42,-0.52
2.78,1,0.07,-1.48,-0.49
2.79,1,0.11,-1.53,-0.47
2.8,1,0.16,-1.59,-0.45
2.81,1,0.22,-1.63,-0.43
2.82,1,0.27,-1.68,-0.4
2.83,1,0.32,-1.72,-0.38
2.84,1,0.37,-1.76,-0.35
2.85,1,0.42,-1.8,-0.33
2.86,1,0.47,-1.84,-0.3
2.87,1,0.53,-1.87,-0.27
2.88,1,0.58,-1.9,-0.24
2.89,1,0.63,-1.92,-0.21
2.9,1,0.69,-1.94,-0.18
2.91,1,0.74,-1.96,-0.15
2.92,1,0.79,-1.98,-0.12
2.93,1,0.84,-1.99,-0.08
2.94,1,0.9,-1.99,-0.05
2.95,1,0.95,-2,-0.02
2.96,1,1,-2,0.02
2.97,1,1.05,-1.99,0.05
2.98,1,1.1,-1.99,0.09
2.99,1,1.15,-1.97,0.12
3,1,1.2,-1.96,0.16
3.01,1,1.25,-1.94,0.2
3.02,1,1.3,-1.91,0.23
3.03,1,1.34,-1.89,0.27
3.04,1,1.39,-1.85,0.31
3.05,1,1.43,-1.82,0.35
3.06,1,1.47,-1.78,0.38
3.07,1,1.52,-1.73,0.42
3.08,1,1.56,-1.68,0.46
3.09,1,1.6,-1.63,0.5
3.1,1,1.63,-1.57,0.54
3.11,1,1.67,-1.51,0.57
3.12,1,1.71,-1.44,0.61
3.13,1,1.74,-1.37,0.65
3.14,1,1.77,-1.3,0.69
3.15,1,1.8,-1.22,0.72
3.16,1,1.83,-1.14,0.76
3.17,1,1.85,-1.05,0.79
3.18,1,1.88,-0.96,0.83
3.19,1,1.9,-0.87,0.87
3.2,1,1.92,-0.77,0.9
3.21,1,1.94,-0.67,0.93
3.22,1,1.95,-0.56,0.97
3.23,1,1.96,-0.45,1
3.24,1,1.97,-0.34,1.03
3.25,1,1.98,-0.23,1.06
3.26,1,1.99,-0.11,1.09
3.27,1,1.99,0.02,1.12
3.28,1,1.99,0.14,1.15
3.29,1,1.99,0.27,1.17
3.3,1,1.99,0.4,1.2
3.31,1,1.98,0.54,1.23
3.32,1,1.97,0.68,1.25
3.33,1,1.96,0.82,1.27
3.34,1,1.94,0.96,1.29
3.35,1,1.93,1.1,1.31
3.36,1,1.91,1.25,1.33
3.37,1,1.88,1.4,1.35
3.38,1,1.86,1.55,1.36
3.39,1,1.83,1.7,1.38
3.4,1,1.8,1.85,1.39
3.41,1,1.76,2.01,1.4
3.42,1,1.73,2.17,1.41
3.43,1,1.69,2.32,1.41
3.44,1,1.64,2.48,1.42
3.45,1,1.6,2.64,1.42
3.46,1,1.55,2.8,1.43
3.47,1,1.5,2.95,1.43
3.48,1,1.45,3.11,1.42
3.49,1,1.39,3.27,1.42
3.5,1,1.33,3.43,1.42
3.51,1,1.27,3.59,1.41
3.52,1,1.21,3.74,1.4
3.53,1,1.14,3.9,1.39
3.54,1,1.07,4.05,1.38
3.55,1,1,4.2,1.36
3.56,1,0.93,4.35,1.34
3.57,1,0.85,4.5,1.33
3.58,1,0.77,4.65,1.3
3.59,1,0.69,4.79,1.28
3.6,1,0.61,4.93,1.26
3.61,1,0.52,-4.93,1.23
3.62,1,0.44,-4.79,1.2
3.63,1,0.74,-4.66,1.18
3.64,1,0.79,-4.53,1.17
3.65,1,0.84,-4.4,1.16
3.66,1,0.89,-4.27,1.15
3.67,1,0.94,-4.15,1.14
3.68,1,0.98,-4.02,1.13
3.69,1,1.03,-3.9,1.12
3.7,1,1.07,-3.77,1.12
3.71,1,1.11,-3.65,1.12
3.72,1,1.16,-3.52,1.12
3.73,1,1.19,-3.4,1.12
3.74,1,1.23,-3.27,1.12
3.75,1,1.27,-3.15,1.12
3.76,1,1.3,-3.02,1.13
3.77,1,1.33,-2.9,1.13
3.78,1,1.37,-2.77,1.14
3.79,1,1.39,-2.65,1.15
3.8,1,1.42,-2.52,1.15
3.81,1,1.45,-2.39,1.16
3.82,1,1.47,-2.26,1.17
3.83,1,1.49,-2.13,1.18
3.84,1,1.51,-2,1.19
3.85,1,1.53,-1.86,1.2
3.86,1,1.55,-1.73,1.21
3.87,1,1.56,-1.59,1.22
3.88,1,1.57,-1.46,1.23
3.89,1,1.58,-1.32,1.24
3.9,1,1.59,-1.18,1.25
3.91,1,1.6,-1.04,1.26
3.92,1,1.6,-0.9,1.27
3.93,1,1.6,-0.76,1.28
3.94,1,1.6,-0.62,1.29
3.95,1,1.6,-0.48,1.3
3.96,1,1.59,-0.33,1.3
3.97,1,1.58,-0.19,1.31
3.98,1,1.57,-0.04,1.32
3.99,1,1.56,0.11,1.32
4,1,1.54,0.25,1.33
4.01,1,1.53,0.4,1.33
4.02,1,1.51,0.55,1.34
4.03,1,1.49,0.7,1.34
4.04,1,1.46,0.85,1.34
4.05,1,1.44,1,1.34
4.06,1,1.41,1.15,1.34
4.07,1,1.38,1.3,1.34
4.08,1,1.34,1.45,1.34
4.09,1,1.31,1.6,1.34
