Time,R,VM,VP,VT
0,0,0,0,0
0.01,3,-0.02,-0.01,0
0.02,3,5,-0.11,0.05
0.03,3,5,-0.07,0.18
0.04,3,4.78,-0.04,0.36
0.05,3,4.05,0.02,0.5
0.06,3,3.49,0.08,0.6
0.07,3,3,0.17,0.69
0.08,3,2.52,0.27,0.75
0.09,3,2.15,0.37,0.79
0.1,3,1.8,0.47,0.83
0.11,3,1.47,0.57,0.86
0.12,3,1.15,0.68,0.86
0.13,3,0.93,0.78,0.86
0.14,3,0.74,0.88,0.77
0.15,3,1.01,0.98,0.81
0.16,3,0.61,1.08,0.83
0.17,3,0.29,1.19,0.83
0.18,3,0.09,1.29,0.81
0.19,3,-0.05,1.38,0.77
0.2,3,-0.11,1.47,0.74
0.21,3,-0.18,1.56,0.71
0.22,3,-0.22,1.64,0.67
0.23,3,-0.25,1.71,0.64
0.24,3,-0.29,1.78,0.6
0.25,3,-0.28,1.85,0.57
0.26,3,-0.26,1.91,0.52
0.27,3,-0.19,1.97,0.5
0.28,3,-0.24,2.03,0.47
0.29,3,-0.22,2.08,0.45
0.3,3,-0.24,2.13,0.42
0.31,3,-0.21,2.18,0.39
0.32,3,-0.21,2.22,0.37
0.33,3,-0.2,2.25,0.35
0.34,3,-0.18,2.29,0.24
0.35,3,0.28,2.33,0.26
0.36,3,0.12,2.35,0.3
0.37,3,-0.19,2.4,0.3
0.38,3,-0.21,2.43,0.29
0.39,3,-0.27,2.46,0.27
0.4,3,-0.25,2.49,0.25
0.41,3,-0.23,2.52,0.23
0.42,3,-0.21,2.54,0.21
0.43,3,-0.19,2.56,0.2
0.44,3,-0.19,2.58,0.18
0.45,3,-0.14,2.6,0.17
0.46,3,-0.13,2.61,0.14
0.47,3,-0.02,2.61,0.14
0.48,3,-0.04,2.65,0.14
0.49,3,0.01,2.66,0.13
0.5,3,-0.06,2.67,0.12
0.51,3,-0.02,2.69,0.11
0.52,3,0.02,2.69,0.1
0.53,3,0.03,2.7,0.09
0.54,3,0.08,2.71,0
0.55,3,0.51,2.73,0.03
0.56,3,0.34,2.73,0.08
0.57,3,0.08,2.75,0.08
0.58,3,0.07,2.75,0.08
0.59,3,0.05,2.76,0.08
0.6,3,0.07,2.78,0.06
0.61,3,0.11,2.78,0.05
0.62,3,0.15,2.79,0.05
0.63,3,0.19,2.79,0.05
0.64,3,0.17,2.79,0.03
0.65,3,0.24,2.79,0.03
0.66,3,0.23,2.79,0
0.67,3,0.42,2.8,0.03
0.68,3,0.27,2.81,0.03
0.69,3,0.26,2.81,0.03
0.7,3,0.25,2.81,0.03
0.71,3,0.28,2.82,0.03
0.72,3,0.29,2.82,0.03
0.73,3,0.28,2.82,0.03
0.74,3,0.29,2.82,-0.04
0.75,3,0.65,2.82,0.02
0.76,3,0.34,2.84,0.03
0.77,3,0.34,2.83,0.03
0.78,3,0.27,2.84,0.03
0.79,3,0.32,2.84,0.03
0.8,3,0.32,2.84,0.02
0.81,3,0.36,2.85,0.03
0.82,3,0.29,2.85,0.03
0.83,3,0.31,2.85,0.02
0.84,3,0.35,2.85,0.02
0.85,3,0.36,2.85,0.03
0.86,3,0.32,2.85,0.02
0.87,3,0.38,2.86,0.02
0.88,3,0.37,2.86,0.02
0.89,3,0.36,2.86,0.02
0.9,3,0.37,2.87,0.02
0.91,3,0.38,2.87,0.02
0.92,3,0.37,2.87,0.02
0.93,3,0.41,2.87,0.02
0.94,3,0.37,2.88,-0.04
0.95,3,0.7,2.88,-0.01
0.96,3,0.56,2.88,-0.01
0.97,3,0.54,2.88,0.04
0.98,3,0.32,2.89,0.03
0.99,3,0.33,2.89,0.04
1,3,0.29,2.9,0.02
1.01,3,0.38,2.9,0.03
1.02,3,0.32,2.9,0.03
1.03,3,0.35,2.9,0.03
1.04,3,0.34,2.89,0.02
1.05,3,0.37,2.91,0.02
1.06,3,0.4,2.9,0.03
1.07,3,0.34,2.91,0.02
1.08,3,0.38,2.91,0.02
1.09,3,0.36,2.91,0.02
1.1,3,0.38,2.92,0.02
1.11,3,0.36,2.92,0.03
1.12,3,0.32,2.93,0.02
1.13,3,0.35,2.93,0.03
1.14,3,0.31,2.93,-0.04
1.15,3,0.64,2.93,-0.03
1.16,3,0.61,2.93,0.03
1.17,3,0.31,2.94,0.04
1.18,3,0.26,2.94,0.03
1.19,3,0.28,2.94,0.03
1.2,3,0.26,2.94,0.02
1.21,3,0.32,2.95,0.03
1.22,3,0.29,2.95,0.02
1.23,3,0.31,2.96,0.02
1.24,3,0.31,2.96,0.02
1.25,3,0.32,2.96,0.02
1.26,3,0.32,2.95,0.02
1.27,3,0.33,2.96,0.01
1.28,3,0.37,2.89,-0.01
1.29,3,0.43,2.96,0.01
1.3,3,0.52,2.96,0.02
1.31,3,0.34,2.96,0.02
1.32,3,0.34,2.97,0.02
1.33,3,0.33,2.97,0.02
1.34,3,0.31,2.97,-0.04
1.35,3,0.61,2.96,0
1.36,3,0.38,2.97,-0.03
1.37,3,0.55,2.97,0.03
1.38,3,0.26,2.98,0.03
1.39,3,0.27,2.95,0.03
1.4,3,0.24,2.98,0.01
1.41,3,0.4,2.97,0.01
1.42,3,0.33,2.98,0.02
1.43,3,0.31,2.99,0.02
1.44,3,0.3,2.99,0.01
1.45,3,0.31,2.99,0.01
1.46,3,0.31,2.99,0
1.47,3,0.34,2.99,-0.01
1.48,3,0.4,2.99,0
1.49,3,0.34,2.99,0.01
1.5,3,0.31,2.99,0
1.51,3,0.37,2.98,0.01
1.52,3,0.31,2.99,0
1.53,3,0.39,2.98,0
1.54,3,0.35,2.99,-0.07
1.55,3,0.72,2.97,-0.03
1.56,3,0.54,2.99,-0.04
1.57,3,0.62,2.98,0.02
1.58,3,0.28,3,0.02
1.59,3,0.3,2.99,0.02
1.6,3,0.25,2.99,0.02
1.61,3,0.29,3,0.02
1.62,3,0.3,3,0.02
1.63,3,0.27,3,0.01
1.64,3,0.3,3,0.01
1.65,3,0.28,3,0
1.66,3,0.31,3,0
1.67,3,0.33,3,0
1.68,3,0.31,3,0
1.69,3,0.31,3,0
1.7,3,0.31,3,0
1.71,3,0.32,3,0
1.72,3,0.31,3,0
1.73,3,0.32,3,0
1.74,3,0.31,3,-0.09
1.75,3,0.79,2.99,-0.03
1.76,3,0.5,3,0.02
1.77,3,0.31,3,0.02
1.78,3,0.23,3.01,0.02
1.79,3,0.23,3,0.01
1.8,3,0.27,3.01,0
1.81,3,0.31,3,0.01
1.82,3,0.27,3.01,0
1.83,3,0.32,3.01,0
1.84,3,0.3,3.01,0
1.85,3,0.29,3.01,0
1.86,3,0.29,2.99,0
1.87,3,0.29,3.02,0.01
1.88,3,0.32,3.01,0
1.89,3,0.27,3,0
1.9,3,0.29,3.01,0
1.91,3,0.3,3,0
1.92,3,0.28,3.01,0
1.93,3,0.3,3.01,0
1.94,3,0.28,3.01,-0.09
1.95,3,0.73,3,-0.03
1.96,3,0.47,3.01,0.02
1.97,3,0.27,3.02,0.02
1.98,3,0.24,3,0.01
1.99,3,0.25,3.02,0.01
2,-3,0.27,3.02,0.01
2.01,-3,-5,3.17,-0.03
2.02,-3,-5,3.16,-0.18
2.03,-3,-5,3.13,-0.34
2.04,-3,-4.63,3.08,-0.49
2.05,-3,-4.25,2.99,-0.61
2.06,-3,-3.94,2.87,-0.73
2.07,-3,-3.5,2.79,-0.81
2.08,-3,-3.17,2.69,-0.88
2.09,-3,-2.96,2.58,-0.94
2.1,-3,-2.77,2.46,-0.98
2.11,-3,-2.6,2.34,-1.02
2.12,-3,-2.38,2.22,-1.05
2.13,-3,-2.24,2.1,-1.07
2.14,-3,-2.1,1.97,-1.19
2.15,-3,-1.44,1.82,-1.15
2.16,-3,-1.54,1.7,-1.09
2.17,-3,-1.68,1.55,-1.08
2.18,-3,-1.63,1.45,-1.08
2.19,-3,-1.48,1.32,-1.08
2.2,-3,-1.44,1.19,-1.07
2.21,-3,-1.35,1.05,-1.06
2.22,-3,-1.26,0.93,-1.04
2.23,-3,-1.17,0.81,-1.02
2.24,-3,-1.13,0.69,-1.02
2.25,-3,-1.01,0.57,-1
2.26,-3,-0.9,0.41,-0.98
2.27,-3,-0.86,0.32,-0.96
2.28,-3,-0.73,0.21,-0.94
2.29,-3,-0.71,0.09,-0.91
2.3,-3,-0.67,-0.01,-0.9
2.31,-3,-0.59,-0.12,-0.86
2.32,-3,-0.62,-0.21,-0.83
2.33,-3,-0.59,-0.31,-0.79
2.34,-3,-0.64,-0.42,-0.81
2.35,-3,-0.4,-0.52,-0.79
2.36,-3,-0.35,-0.6,-0.73
2.37,-3,-0.47,-0.67,-0.69
2.38,-3,-0.56,-0.74,-0.66
2.39,-3,-0.6,-0.83,-0.64
2.4,-3,-0.62,-0.9,-0.62
2.41,-3,-0.57,-0.98,-0.6
2.42,-3,-0.56,-1.05,-0.58
2.43,-3,-0.53,-1.12,-0.57
2.44,-3,-0.48,-1.18,-0.55
2.45,-3,-0.47,-1.25,-0.54
2.46,-3,-0.46,-1.32,-0.53
2.47,-3,-0.38,-1.38,-0.49
2.48,-3,-0.44,-1.44,-0.48
2.49,-3,-0.45,-1.49,-0.46
2.5,-3,-0.45,-1.55,-0.44
2.51,-3,-0.45,-1.6,-0.42
2.52,-3,-0.45,-1.65,-0.4
2.53,-3,-0.45,-1.69,-0.39
2.54,-3,-0.47,-1.75,-0.38
2.55,-3,-0.44,-1.81,-0.38
2.56,-3,-0.34,-1.88,-0.37
2.57,-3,-0.26,-1.87,-0.32
2.58,-3,-0.4,-1.9,-0.3
2.59,-3,-0.59,-1.93,-0.28
2.6,-3,-0.63,-1.96,-0.27
2.61,-3,-0.66,-1.99,-0.26
2.62,-3,-0.67,-2.02,-0.25
2.63,-3,-0.65,-2.05,-0.25
2.64,-3,-0.67,-2.08,-0.24
2.65,-3,-0.65,-2.1,-0.24
2.66,-3,-0.65,-2.15,-0.25
2.67,-3,-0.54,-2.19,-0.22
2.68,-3,-0.6,-2.2,-0.22
2.69,-3,-0.55,-2.22,-0.22
2.7,-3,-0.58,-2.28,-0.22
2.71,-3,-0.55,-2.28,-0.21
2.72,-3,-0.49,-2.3,-0.2
2.73,-3,-0.55,-2.32,-0.19
2.74,-3,-0.55,-2.35,-0.19
2.75,-3,-0.52,-2.39,-0.22
2.76,-3,-0.35,-2.39,-0.19
2.77,-3,-0.42,-2.41,-0.16
2.78,-3,-0.56,-2.42,-0.16
2.79,-3,-0.55,-2.44,-0.15
2.8,-3,-0.59,-2.46,-0.15
2.81,-3,-0.6,-2.47,-0.15
2.82,-3,-0.56,-2.5,-0.15
2.83,-3,-0.55,-2.51,-0.13
2.84,-3,-0.57,-2.53,-0.14
2.85,-3,-0.53,-2.55,-0.13
2.86,-3,-0.53,-2.59,-0.13
2.87,-3,-0.5,-2.59,-0.13
2.88,-3,-0.43,-2.59,-0.12
2.89,-3,-0.49,-2.61,-0.12
2.9,-3,-0.49,-2.62,-0.12
2.91,-3,-0.48,-2.64,-0.11
2.92,-3,-0.5,-2.65,-0.1
2.93,-3,-0.51,-2.67,-0.1
2.94,-3,-0.52,-2.68,-0.1
2.95,-3,-0.46,-2.71,-0.14
2.96,-3,-0.25,-2.7,-0.09
2.97,-3,-0.43,-2.71,-0.08
2.98,-3,-0.51,-2.71,-0.08
2.99,-3,-0.51,-2.72,-0.07
3,-3,-0.53,-2.73,-0.07
3.01,-3,-0.53,-2.74,-0.07
3.02,-3,-0.51,-2.76,-0.07
3.03,-3,-0.52,-2.76,-0.07
3.04,-3,-0.5,-2.77,-0.07
3.05,-3,-0.5,-2.78,-0.06
3.06,-3,-0.52,-2.79,-0.09
3.07,-3,-0.38,-2.79,-0.06
3.08,-3,-0.49,-2.8,-0.06
3.09,-3,-0.51,-2.8,-0.06
3.1,-3,-0.49,-2.82,-0.06
3.11,-3,-0.49,-2.83,-0.06
3.12,-3,-0.44,-2.83,-0.04
3.13,-3,-0.51,-2.83,-0.04
3.14,-3,-0.51,-2.85,-0.05
3.15,-3,-0.48,-2.87,-0.07
3.16,-3,-0.35,-2.85,-0.04
3.17,-3,-0.45,-2.86,-0.03
3.18,-3,-0.53,-2.86,-0.03
3.19,-3,-0.52,-2.86,-0.03
3.2,-3,-0.51,-2.87,-0.03
3.21,-3,-0.52,-2.87,-0.03
3.22,-3,-0.51,-2.88,-0.03
3.23,-3,-0.52,-2.88,-0.03
3.24,-3,-0.51,-2.89,-0.03
3.25,-3,-0.5,-2.89,-0.03
3.26,-3,-0.49,-2.91,-0.07
3.27,-3,-0.31,-2.91,-0.03
3.28,-3,-0.44,-2.91,-0.03
3.29,-3,-0.46,-2.91,-0.03
3.3,-3,-0.46,-2.92,-0.02
3.31,-3,-0.5,-2.91,-0.03
3.32,-3,-0.46,-2.92,-0.03
3.33,-3,-0.47,-2.92,-0.03
3.34,-3,-0.46,-2.94,-0.03
3.35,-3,-0.46,-2.95,-0.03
3.36,-3,-0.42,-2.92,-0.01
3.37,-3,-0.45,-2.92,-0.01
3.38,-3,-0.51,-2.93,-0.01
3.39,-3,-0.52,-2.93,-0.01
3.4,-3,-0.51,-2.94,-0.01
3.41,-3,-0.51,-2.94,-0.01
3.42,-3,-0.5,-2.94,-0.01
3.43,-3,-0.5,-2.94,-0.01
3.44,-3,-0.49,-2.94,-0.01
3.45,-3,-0.49,-2.94,-0.01
3.46,-3,-0.49,-2.94,-0.01
3.47,-3,-0.5,-2.95,-0.01
3.48,-3,-0.5,-2.95,-0.01
3.49,-3,-0.47,-2.96,-0.03
3.5,-3,-0.41,-2.96,-0.01
3.51,-3,-0.49,-2.96,-0.01
3.52,-3,-0.49,-2.96,-0.01
3.53,-3,-0.49,-2.96,-0.01
3.54,-3,-0.49,-2.98,-0.01
3.55,-3,-0.5,-2.99,-0.04
3.56,-3,-0.28,-2.98,0
3.57,-3,-0.45,-2.97,0
3.58,-3,-0.49,-2.97,0
3.59,-3,-0.54,-2.97,0
3.6,-3,-0.54,-2.97,0
3.61,-3,-0.55,-2.97,0
3.62,-3,-0.52,-2.97,0
3.63,-3,-0.52,-2.97,-0.01
3.64,-3,-0.5,-2.97,-0.01
3.65,-3,-0.48,-2.98,-0.01
3.66,-3,-0.48,-2.98,-0.01
3.67,-3,-0.47,-2.98,-0.01
3.68,-3,-0.47,-2.98,0
3.69,-3,-0.49,-2.98,0
3.7,-3,-0.49,-2.99,0
3.71,-3,-0.49,-2.98,0
3.72,-3,-0.47,-2.99,0
3.73,-3,-0.49,-2.98,0
3.74,-3,-0.47,-3,-0.01
3.75,-3,-0.46,-3.02,-0.04
3.76,-3,-0.27,-3,-0.03
3.77,-3,-0.25,-3,0
3.78,-3,-0.46,-2.99,0
3.79,-3,-0.46,-2.99,0
3.8,-3,-0.49,-2.99,0
3.81,-3,-0.49,-2.99,0
3.82,-3,-0.5,-2.99,0
3.83,-3,-0.5,-2.99,0
3.84,-3,-0.5,-2.99,0
3.85,-3,-0.5,-2.99,0
3.86,-3,-0.47,-3,0
3.87,-3,-0.47,-3.01,0
3.88,-3,-0.49,-2.99,0
3.89,-3,-0.45,-3,0
3.9,-3,-0.47,-3,0
3.91,-3,-0.46,-3,0
3.92,-3,-0.49,-3,0
3.93,-3,-0.49,-3,0
3.94,-3,-0.49,-3.01,-0.01
3.95,-3,-0.4,-3.03,0
3.96,-3,-0.42,-3.04,0.01
3.97,-3,-0.45,-3,0.01
3.98,-3,-0.4,-3,0
3.99,-3,-0.49,-3,0.01
4,3,-0.5,-3,0.01
4.01,3,5,-3.1,0.06
4.02,3,5,-3.06,0.21
4.03,3,5,-3.03,0.35
4.04,3,4.67,-2.98,0.51
4.05,3,4.21,-2.91,0.64
4.06,3,3.85,-2.83,0.75
4.07,3,3.51,-2.74,0.82
4.08,3,3.3,-2.68,0.93
4.09,3,2.88,-2.53,1
4.1,3,2.69,-2.4,1.05
4.11,3,2.39,-2.29,1.1
4.12,3,2.1,-2.16,1.13
4.13,3,1.93,-2.02,1.16
4.14,3,1.7,-1.9,1.17
4.15,3,1.54,-1.77,1.13
4.16,3,1.63,-1.62,1.18
4.17,3,1.29,-1.47,1.19
4.18,3,1.07,-1.33,1.19
4.19,3,0.9,-1.19,1.17
4.2,3,0.81,-1.05,1.14
4.21,3,0.74,-0.92,1.12
4.22,3,0.67,-0.79,1.09
4.23,3,0.64,-0.66,1.07
4.24,3,0.54,-0.54,1.03
4.25,3,0.57,-0.42,1.02
4.26,3,0.44,-0.3,1
4.27,3,0.36,-0.18,0.97
4.28,3,0.33,-0.07,0.95
4.29,3,0.26,0.04,0.91
4.3,3,0.28,0.14,0.88
4.31,3,0.26,0.26,0.85
4.32,3,0.26,0.36,0.82
4.33,3,0.2,0.44,0.79
4.34,3,0.2,0.53,0.75
4.35,3,0.26,0.61,0.71
4.36,3,0.36,0.68,0.72
4.37,3,0.19,0.8,0.69
4.38,3,0.22,0.88,0.67
4.39,3,0.11,0.96,0.65
4.4,3,0.11,1.04,0.63
4.41,3,0.05,1.1,0.6
4.42,3,0.06,1.17,0.59
4.43,3,0.05,1.24,0.56
4.44,3,0.05,1.31,0.54
4.45,3,0.06,1.37,0.52
4.46,3,0.03,1.43,0.47
4.47,3,0.17,1.46,0.48
4.48,3,0.03,1.53,0.47
4.49,3,0.09,1.59,0.44
4.5,3,0.07,1.64,0.42
4.51,3,0.07,1.68,0.41
4.52,3,0.06,1.73,0.39
4.53,3,0.07,1.77,0.38
4.54,3,0.09,1.8,0.36
4.55,3,0.11,1.83,0.3
4.56,3,0.38,1.89,0.34
4.57,3,0.16,1.92,0.33
4.58,3,0.09,1.97,0.32
4.59,3,0.12,2,0.3
4.6,3,0.11,2.03,0.29
4.61,3,0.11,2.06,0.27
4.62,3,0.18,2.08,0.27
4.63,3,0.15,2.12,0.26
4.64,3,0.17,2.15,0.26
4.65,3,0.13,2.18,0.24
4.66,3,0.14,2.2,0.23
4.67,3,0.16,2.23,0.23
4.68,3,0.17,2.25,0.22
4.69,3,0.15,2.28,0.22
4.7,3,0.12,2.3,0.21
4.71,3,0.12,2.33,0.21
4.72,3,0.11,2.35,0.2
4.73,3,0.1,2.37,0.2
4.74,3,0.1,2.37,0.18
4.75,3,0.16,2.37,0.17
4.76,3,0.2,2.42,0.14
4.77,3,0.4,2.44,0.18
4.78,3,0.12,2.47,0.18
4.79,3,0.08,2.49,0.17
4.8,3,0.05,2.51,0.16
4.81,3,0.08,2.53,0.16
4.82,3,0.05,2.54,0.15
4.83,3,0.03,2.56,0.15
4.84,3,0.05,2.57,0.14
4.85,3,0.07,2.59,0.13
4.86,3,0.09,2.6,0.12
4.87,3,0.12,2.62,0.12
4.88,3,0.07,2.63,0.12
4.89,3,0.07,2.64,0.11
4.9,3,0.1,2.66,0.11
4.91,3,0.11,2.66,0.1
4.92,3,0.1,2.67,0.1
4.93,3,0.1,2.68,0.09
4.94,3,0.11,2.65,0.08
4.95,3,0.2,2.68,0.04
4.96,3,0.46,2.7,0.08
4.97,3,0.2,2.72,0.08
4.98,3,0.16,2.72,0.08
4.99,3,0.17,2.73,0.07
5,3,0.19,2.74,0.07
5.01,3,0.19,2.74,0.07
5.02,3,0.17,2.75,0.06
5.03,3,0.21,2.76,0.06
5.04,3,0.22,2.76,0.05
5.05,3,0.25,2.76,0.05
5.06,3,0.24,2.77,0.04
5.07,3,0.31,2.77,0.05
5.08,3,0.25,2.78,0.05
5.09,3,0.26,2.78,0.05
5.1,3,0.27,2.79,0.05
5.11,3,0.28,2.79,0.05
5.12,3,0.28,2.79,0.04
5.13,3,0.31,2.8,0.04
5.14,3,0.31,2.76,0.03
5.15,3,0.37,2.78,0.03
5.16,3,0.45,2.81,0.03
5.17,3,0.4,2.81,0.04
