Time,R,VM,VP,VT
0,0,0,2.79,-0.02
0.01,3,0.3,2.78,-0.03
0.02,3,0.18,2.79,-0.03
0.03,3,0.12,2.79,-0.04
0.04,3,0.11,2.79,-0.02
0.05,3,0.11,2.82,0
0.06,3,0.07,2.82,-0.01
0.07,3,0.09,2.81,0
0.08,3,0.1,2.82,0
0.09,3,0.09,2.82,0
0.1,3,0.1,2.82,0
0.11,3,0.1,2.81,-0.01
0.12,3,0.11,2.82,0
0.13,3,0.09,2.82,0
0.14,3,0.1,2.82,0
0.15,3,0.1,2.81,0
0.16,3,0.11,2.79,0
0.17,3,0.13,2.81,0
0.18,3,0.09,2.82,0
0.19,3,0.09,2.81,0
0.2,3,0.11,2.79,0
0.21,3,0.12,2.82,0
0.22,3,0.08,2.82,0
0.23,3,0.09,2.82,0
0.24,3,0.1,2.81,-0.03
0.25,3,0.11,2.81,0
0.26,3,0.1,2.82,0
0.27,3,0.09,2.81,0
0.28,3,0.11,2.82,-0.03
0.29,3,0.09,2.81,0
0.3,3,0.1,2.82,0
0.31,3,0.09,2.81,0
0.32,3,0.1,2.81,0
0.33,3,0.11,2.81,0
0.34,3,0.1,2.82,0
0.35,3,0.09,2.82,0
0.36,3,0.1,2.81,0
0.37,3,0.11,2.82,0
0.38,3,0.09,2.82,0
0.39,3,0.1,2.81,0
0.4,3,0.11,2.81,0
0.41,3,0.1,2.82,0
0.42,3,0.08,2.81,0
0.43,3,0.12,2.82,0
0.44,3,0.09,2.81,0
0.45,3,0.1,2.79,0
0.46,3,0.13,2.82,0
0.47,3,0.08,2.82,0
0.48,3,0.09,2.82,0
0.49,3,0.09,2.8,0
0.5,3,0.13,2.82,0
0.51,3,0.09,2.82,0
0.52,3,0.09,2.79,-0.01
0.53,3,0.13,2.8,-0.02
0.54,3,0.11,2.82,0
0.55,3,0.08,2.82,0
0.56,3,0.09,2.82,0
0.57,3,0.1,2.81,0
0.58,3,0.11,2.8,0
0.59,3,0.11,2.81,0
0.6,3,0.09,2.82,0
0.61,3,0.09,2.81,0
0.62,3,0.1,2.82,0
0.63,3,0.09,2.81,0
0.64,3,0.11,2.82,0
0.65,3,0.09,2.81,0
0.66,3,0.11,2.82,0
0.67,3,0.08,2.81,0
0.68,3,0.11,2.82,0
0.69,3,0.09,2.81,0
0.7,3,0.11,2.81,0
0.71,3,0.1,2.82,0
0.72,3,0.09,2.81,0
0.73,3,0.1,2.82,0
0.74,3,0.09,2.81,0.01
0.75,3,0.1,2.81,0
0.76,3,0.1,2.82,0
0.77,3,0.09,2.79,0
0.78,3,0.13,2.82,-0.02
0.79,3,0.08,2.82,0
0.8,3,0.09,2.82,0
0.81,3,0.1,2.82,0
0.82,3,0.1,2.81,0
0.83,3,0.11,2.81,0
0.84,3,0.11,2.82,0
0.85,3,0.09,2.81,0
0.86,3,0.1,2.81,0
0.87,3,0.11,2.82,0
0.88,3,0.09,2.82,0
