Time,R,VM,VP,VT
2.05,1,-0.03,0.79,-0.23
2.06,1,0,0.76,-0.22
2.07,1,0.02,0.74,-0.21
2.08,1,0.05,0.71,-0.2
2.09,1,0.07,0.69,-0.19
2.1,1,0.1,0.67,-0.18
2.11,1,0.12,0.65,-0.17
2.12,1,0.15,0.63,-0.16
2.13,1,0.17,0.61,-0.15
2.14,1,0.19,0.6,-0.14
2.15,1,0.21,0.58,-0.13
2.16,1,0.23,0.57,-0.11
2.17,1,0.25,0.56,-0.1
2.18,1,0.27,0.55,-0.09
2.19,1,0.29,0.54,-0.08
2.2,1,0.3,0.53,-0.06
2.21,1,0.32,0.52,-0.05
2.22,1,0.33,0.52,-0.04
2.23,1,0.35,0.51,-0.02
2.24,1,0.36,0.51,-0.01
2.25,1,0.37,0.51,0
2.26,1,0.38,0.51,0.02
2.27,1,0.39,0.52,0.03
2.28,1,0.4,0.52,0.04
2.29,1,0.41,0.52,0.05
2.3,1,0.41,0.53,0.06
2.31,1,0.41,0.54,0.08
2.32,1,0.42,0.55,0.09
2.33,1,0.42,0.56,0.1
2.34,1,0.42,0.57,0.11
2.35,1,0.42,0.58,0.12
2.36,1,0.42,0.6,0.13
2.37,1,0.41,0.61,0.14
2.38,1,0.41,0.63,0.15
2.39,1,0.4,0.64,0.16
2.4,1,0.4,0.66,0.16
2.41,1,0.39,0.68,0.17
2.42,1,0.38,0.7,0.18
2.43,1,0.37,0.72,0.18
2.44,1,0.36,0.74,0.19
2.45,1,0.35,0.76,0.2
2.46,1,0.33,0.79,0.2
2.47,1,0.32,0.81,0.2
2.48,1,0.31,0.83,0.21
2.49,1,0.29,0.85,0.21
2.5,1,0.27,0.88,0.21
2.51,1,0.26,0.9,0.21
2.52,1,0.24,0.92,0.21
2.53,1,0.22,0.95,0.21
2.54,1,0.21,0.97,0.21
2.55,1,0.19,0.99,0.21
2.56,1,0.17,1.02,0.21
2.57,1,0.15,1.04,0.21
2.58,1,0.13,1.06,0.2
2.59,1,0.11,1.09,0.2
2.6,1,0.09,1.11,0.2
2.61,1,0.07,1.13,0.19
2.62,1,0.05,1.15,0.19
2.63,1,0.03,1.17,0.18
2.64,1,0.01,1.19,0.17
2.65,1,-0.01,1.21,0.17
2.66,1,-0.03,1.23,0.16
2.67,1,-0.05,1.25,0.15
2.68,1,-0.07,1.26,0.15
2.69,1,-0.09,1.28,0.14
2.7,1,-0.1,1.29,0.13
2.71,1,-0.12,1.31,0.12
2.72,1,-0.14,1.32,0.11
2.73,1,-0.16,1.33,0.1
2.74,1,-0.17,1.34,0.09
2.75,1,-0.19,1.35,0.08
2.76,1,-0.2,1.36,0.07
2.77,1,-0.22,1.37,0.06
2.78,1,-0.23,1.38,0.05
2.79,1,-0.24,1.38,0.04
2.8,1,-0.25,1.39,0.03
2.81,1,-0.26,1.39,0.02
2.82,1,-0.27,1.39,0.01
2.83,1,-0.28,1.39,0
2.84,1,-0.29,1.39,-0.01
2.85,1,-0.3,1.39,-0.02
2.86,1,-0.3,1.39,-0.03
2.87,1,-0.31,1.38,-0.04
2.88,1,-0.31,1.38,-0.05
2.89,1,-0.32,1.37,-0.05
2.9,1,-0.32,1.37,-0.06
2.91,1,-0.32,1.36,-0.07
2.92,1,-0.32,1.35,-0.08
2.93,1,-0.32,1.34,-0.09
2.94,1,-0.32,1.33,-0.1
2.95,1,-0.32,1.32,-0.1
2.96,1,-0.32,1.31,-0.11
2.97,1,-0.31,1.3,-0.12
2.98,1,-0.31,1.28,-0.12
2.99,1,-0.3,1.27,-0.13
3,1,-0.29,1.25,-0.13
