Time,R,VM,VP,VT
0,0,0,3.28,-0.03
0.01,0,0,3.29,-0.02
0.02,0,0,3.28,-0.03
0.03,0,0,3.29,-0.03
0.04,0,0,3.28,-0.03
0.05,0,0,3.3,0
0.06,0,0,3.31,0
0.07,0,0,3.3,-0.01
0.08,0,0,3.3,-0.01
0.09,0,0,3.31,-0.03
0.1,0,0,3.31,0
0.11,0,0,3.31,0
0.12,0,0,3.32,0
0.13,0,0,3.31,0
0.14,0,0,3.32,0
0.15,0,0,3.32,0
0.16,0,0,3.32,-0.01
0.17,0,0,3.31,0
0.18,0,0,3.32,0
0.19,0,0,3.32,0
0.2,0,0,3.32,0
0.21,0,0,3.3,-0.01
0.22,0,0,3.32,0
0.23,0,0,3.32,0
0.24,0,0,3.32,0
0.25,0,0,3.31,0
0.26,0,0,3.3,0
0.27,0,0,3.31,0
0.28,0,0,3.32,0
0.29,0,0,3.31,0
0.3,0,0,3.29,0
0.31,0,0,3.31,0
0.32,0,0,3.32,0
0.33,0,0,3.31,0
0.34,0,0,3.32,-0.02
0.35,0,0,3.32,0
0.36,0,0,3.32,0
0.37,0,0,3.32,0
0.38,0,0,3.32,-0.01
0.39,0,0,3.31,0
0.4,0,0,3.31,0
0.41,0,0,3.32,-0.01
0.42,0,0,3.31,0
0.43,0,0,3.32,0
0.44,0,0,3.32,0
0.45,0,0,3.31,0
0.46,0,0,3.32,0
0.47,0,0,3.29,0
0.48,0,0,3.32,0
0.49,0,0,3.32,0
0.5,0,0,3.31,-0.01
0.51,0,0,3.29,0
0.52,0,0,3.32,0
0.53,0,0,3.32,0
0.54,0,0,3.31,0
0.55,0,0,3.28,0
0.56,0,0,3.32,0
0.57,0,0,3.32,0
0.58,0,0,3.32,0
0.59,0,0,3.32,-0.02
0.6,0,0,3.32,0
0.61,0,0,3.32,0
0.62,0,0,3.31,0.01
0.63,0,0,3.32,-0.01
0.64,0,0,3.32,0
0.65,0,0,3.32,0
0.66,0,0,3.32,-0.02
0.67,0,0,3.31,0
0.68,0,0,3.32,0
0.69,0,0,3.31,0
0.7,0,0,3.31,0
0.71,0,0,3.3,-0.01
0.72,0,0,3.3,-0.01
0.73,0,0,3.31,0
0.74,0,0,3.31,0
0.75,0,0,3.3,-0.01
0.76,0,0,3.3,0
0.77,0,0,3.31,0
0.78,0,0,3.32,0
0.79,0,0,3.3,0
0.8,0,0,3.29,0
0.81,0,0,3.32,0
0.82,0,0,3.32,0
0.83,0,0,3.32,-0.01
0.84,0,0,3.32,-0.03
0.85,0,0,3.32,0
0.86,0,0,3.31,0
0.87,0,0,3.31,0
0.88,0,0,3.31,-0.01
0.89,0,0,3.32,0
0.9,0,0,3.32,0
0.91,0,0,3.32,-0.01
0.92,0,0,3.31,0
0.93,0,0,3.32,0
0.94,0,0,3.32,0
0.95,0,0,3.32,0
0.96,0,0,3.31,0
0.97,0,0,3.32,0
0.98,0,0,3.32,0
0.99,0,0,3.32,0
1,3,3,3.24,0.02
1.01,3,3,3.28,0.1
1.02,3,3,3.29,0.2
1.03,3,3,3.32,0.29
1.04,3,3,3.36,0.35
1.05,3,3,3.38,0.44
1.06,3,3,3.47,0.51
1.07,3,3,3.54,0.58
1.08,3,3,3.61,0.64
1.09,3,3,3.69,0.71
1.1,3,3,3.78,0.77
1.11,3,3,3.87,0.83
1.12,3,3,3.99,0.89
1.13,3,3,4.1,0.93
1.14,3,3,4.23,1.01
1.15,3,3,4.36,1.07
1.16,3,3,4.5,1.1
1.17,3,3,4.64,1.17
1.18,3,3,4.8,1.22
1.19,3,3,4.96,1.28
1.2,3,3,5.12,1.32
1.21,3,3,5.3,1.36
1.22,3,3,5.46,1.41
1.23,3,3,5.46,1.45
1.24,3,3,5.42,1.5
1.25,3,3,-5.26,1.53
1.26,3,3,-5.2,1.57
1.27,3,3,-4.98,1.61
1.28,3,3,-4.77,1.64
1.29,3,3,-4.56,1.66
1.3,3,3,-4.36,1.71
1.31,3,3,-4.14,1.7
1.32,3,3,-3.93,1.75
1.33,3,3,-3.71,1.77
1.34,3,3,-3.5,1.77
1.35,3,3,-3.28,1.83
1.36,3,3,-3.06,1.86
1.37,3,3,-2.86,1.88
1.38,3,3,-2.64,1.9
1.39,3,3,-2.44,1.92
1.4,3,3,-2.2,1.95
1.41,3,3,-1.96,1.95
1.42,3,3,-1.75,1.98
1.43,3,3,-1.5,2
1.44,3,3,-1.27,2.02
1.45,3,3,-1.03,2.03
