Time,R,VM,VP,VT
0,0,0,-0.01,0
0.01,1.5,0,-0.03,0
0.02,1.5,0.58,-0.04,0
0.03,1.5,1.09,-0.07,0.02
0.04,1.5,1.64,-0.07,0.08
0.05,1.5,2.22,-0.04,0.12
0.06,1.5,2.35,-0.03,0.2
0.07,1.5,2.28,0,0.27
0.08,1.5,2.24,0.04,0.33
0.09,1.5,1.96,0.08,0.39
0.1,1.5,1.75,0.14,0.44
0.11,1.5,1.49,0.2,0.48
0.12,1.5,1.11,0.26,0.5
0.13,1.5,0.83,0.32,0.51
0.14,1.5,0.65,0.39,0.51
0.15,1.5,0.45,0.44,0.51
0.16,1.5,0.3,0.51,0.5
0.17,1.5,0.27,0.56,0.48
0.18,1.5,0.16,0.62,0.46
0.19,1.5,0.17,0.68,0.45
0.2,1.5,0.11,0.72,0.44
0.21,1.5,0.01,0.78,0.42
0.22,1.5,0.01,0.83,0.39
0.23,1.5,-0.14,0.88,0.39
0.24,1.5,-0.05,0.92,0.36
0.25,1.5,-0.22,0.96,0.35
0.26,1.5,-0.15,1,0.33
0.27,1.5,-0.22,1.04,0.31
0.28,1.5,-0.21,1.07,0.29
0.29,1.5,-0.22,1.1,0.27
0.3,1.5,-0.2,1.12,0.23
0.31,1.5,-0.18,1.15,0.23
0.32,1.5,0.04,1.17,0.21
0.33,1.5,-0.08,1.2,0.2
0.34,1.5,-0.04,1.22,0.2
0.35,1.5,-0.04,1.24,0.18
0.36,1.5,-0.09,1.26,0.17
0.37,1.5,-0.03,1.28,0.17
0.38,1.5,-0.1,1.3,0.14
0.39,1.5,-0.08,1.32,0.14
0.4,1.5,-0.04,1.33,0.12
0.41,1.5,-0.11,1.34,0.1
0.42,1.5,-0.03,1.35,0.11
0.43,1.5,0.08,1.37,0.1
0.44,1.5,-0.04,1.38,0.09
0.45,1.5,-0.01,1.38,0.09
0.46,1.5,-0.02,1.4,0.08
0.47,1.5,0.06,1.39,0.08
0.48,1.5,-0.01,1.41,0.07
0.49,1.5,0.11,1.41,0.06
0.5,1.5,0.05,1.43,0.05
0.51,1.5,0.07,1.43,0.06
0.52,1.5,0.08,1.43,0.05
0.53,1.5,0.06,1.44,0.05
0.54,1.5,0.08,1.44,0.04
0.55,1.5,0.05,1.44,0.04
0.56,1.5,0.15,1.45,0.04
0.57,1.5,0.17,1.46,0.04
0.58,1.5,0.1,1.45,0.03
0.59,1.5,0.07,1.45,0.03
0.6,1.5,0.16,1.46,0.01
0.61,1.5,0.18,1.46,0.03
0.62,1.5,0.3,1.47,0.03
0.63,1.5,0.16,1.47,0.03
0.64,1.5,0.08,1.47,0.04
0.65,1.5,0.05,1.48,0.03
0.66,1.5,0.02,1.48,0.03
0.67,1.5,0.02,1.48,0.01
0.68,1.5,0.06,1.48,0.02
0.69,1.5,0.19,1.47,0.01
0.7,1.5,0.15,1.48,0.02
0.71,1.5,0.24,1.48,0.02
0.72,1.5,0.17,1.49,0.02
0.73,1.5,0.17,1.49,0.02
0.74,1.5,0.13,1.49,0.02
0.75,1.5,0.14,1.49,0.02
0.76,1.5,0.14,1.49,0.01
0.77,1.5,0.15,1.49,0.01
0.78,1.5,0.19,1.45,0.01
0.79,1.5,0.19,1.49,0.01
0.8,1.5,0.47,1.46,0.02
0.81,1.5,0.17,1.49,0.02
0.82,1.5,0.36,1.49,0.02
0.83,1.5,0.14,1.5,0.03
0.84,1.5,0.1,1.5,0.03
0.85,1.5,0.02,1.5,0.03
0.86,1.5,-0.06,1.52,0.02
0.87,1.5,-0.02,1.52,0.02
0.88,1.5,-0.08,1.52,0.01
0.89,1.5,-0.04,1.51,0
0.9,1.5,-0.06,1.52,0
0.91,1.5,0.07,1.5,0
0.92,1.5,0.06,1.52,0
0.93,1.5,0.11,1.51,0
0.94,1.5,0.01,1.52,0
0.95,1.5,0.09,1.51,0
0.96,1.5,0.01,1.52,0
0.97,1.5,0.05,1.5,-0.01
0.98,1.5,0.04,1.52,-0.01
0.99,1.5,0.2,1.51,0
1,1.5,0.07,1.52,0
1.01,1.5,0.03,1.51,0
1.02,1.5,-0.02,1.52,0
1.03,1.5,0.02,1.52,0
1.04,1.5,-0.02,1.52,0
1.05,1.5,-0.03,1.52,0
1.06,1.5,-0.03,1.52,0
1.07,1.5,-0.04,1.52,0
1.08,1.5,-0.09,1.52,0
1.09,1.5,-0.05,1.51,0
1.1,1.5,-0.06,1.52,0
1.11,1.5,-0.01,1.52,0
1.12,1.5,-0.06,1.52,0
1.13,1.5,-0.07,1.52,0
1.14,1.5,-0.07,1.52,0
1.15,1.5,-0.08,1.51,0
1.16,1.5,-0.08,1.52,0
1.17,1.5,-0.04,1.52,0
1.18,1.5,-0.05,1.52,0
1.19,1.5,-0.1,1.51,0
1.2,1.5,-0.1,1.52,0
1.21,1.5,-0.06,1.52,0
1.22,1.5,-0.11,1.52,0
1.23,1.5,-0.11,1.52,0
1.24,1.5,-0.16,1.52,0
1.25,1.5,-0.12,1.51,0
1.26,1.5,-0.17,1.52,0
1.27,1.5,-0.09,1.52,0
1.28,1.5,-0.18,1.52,0
