Time,R,VM,VP,VT
1.65,3,3.22,1.07,2.84
1.66,3,3.18,1.37,2.85
1.67,3,3.16,1.65,2.88
1.68,3,3.16,1.92,2.88
1.69,3,3.13,2.21,2.9
1.7,3,3.13,2.48,2.9
1.71,3,3.11,2.77,2.91
1.72,3,3.11,3.05,2.91
1.73,3,3.09,3.32,2.93
1.74,3,3.11,3.65,2.92
1.75,3,3.09,2.93,3.98
1.76,3,3.1,4.25,2.93
1.77,3,1.51,4.63,2.94
1.78,3,3.03,4.9,2.9
1.79,3,3.02,2.91,2.92
1.8,3,3.09,7.29,2.9
1.81,3,3.06,7.29,2.88
1.82,3,3.1,-4.74,2.91
1.83,3,3.14,2.93,-4.4
1.84,3,3.09,-4.12,2.93
1.85,3,14.06,2.94,-3.85
1.86,3,3.45,-3.54,2.99
1.87,3,13.63,-3.27,3.02
1.88,3,3.72,-2.95,3.05
1.89,3,3.68,-2.66,3.1
1.9,3,3.63,-2.36,3.12
1.91,3,3.56,-2.07,3.15
1.92,3,3.53,-1.75,3.15
1.93,3,3.48,3.18,3.17
1.94,3,3.47,-1.13,3.17
1.95,3,3.42,-0.81,3.18
1.96,3,3.42,-0.49,3.17
1.97,3,3.39,-0.19,3.18
1.98,3,3.4,0.14,3.18
1.99,3,3.38,0.47,3.19
2,3,3.37,0.78,3.19
2.01,3,3.34,1.12,3.2
2.02,3,3.33,1.43,3.21
2.03,3,3.31,1.74,3.21
2.04,3,3.28,3.22,2.08
2.05,3,3.26,2.36,3.21
2.06,3,4.95,2.61,3.2
2.07,3,3.3,3.01,3.27
2.08,3,3.31,3.27,3.36
2.09,3,3.2,3.68,3.27
2.1,3,3.04,3.29,4.05
2.11,3,3.16,4.37,3.26
2.12,3,1.98,3.27,4.79
2.13,3,3.11,4.95,3.23
2.14,3,0.81,7.29,3.21
2.15,3,3.05,7.29,3.15
2.16,3,3.06,3.14,-4.74
2.17,3,3.14,-4.45,3.12
2.18,3,14.97,-4.15,3.13
2.19,3,3.58,-3.8,3.2
2.2,3,3.56,-3.48,-3.45
2.21,3,3.46,-3.16,3.21
2.22,3,13.42,3.21,-2.86
2.23,3,3.76,-2.55,3.29
2.24,3,12.86,-2.25,3.29
2.25,3,3.95,-1.9,3.35
2.26,3,3.92,3.35,-1.55
2.27,3,3.82,-1.24,3.38
2.28,3,11.15,-0.92,3.39
2.29,3,4,-0.55,3.43
2.3,3,3.95,-0.23,3.44
2.31,3,3.88,3.44,3.45
2.32,3,3.84,0.5,3.48
2.33,3,3.8,0.84,3.49
2.34,3,3.74,1.19,3.51
2.35,3,3.69,1.54,3.5
2.36,3,3.64,1.88,3.51
2.37,3,3.63,2.22,2.25
2.38,3,3.59,2.58,3.5
2.39,3,5.44,2.9,3.51
2.4,3,3.61,3.29,3.58
2.41,3,3.57,3.67,3.56
2.42,3,3.44,4.04,3.58
2.43,3,3.44,4.44,3.58
2.44,3,3.38,4.83,3.57
2.45,3,3.35,3.57,4.97
2.46,3,3.33,7.29,3.54
2.47,3,1.21,-4.81,3.54
2.48,3,3.24,-4.51,3.47
2.49,3,3.22,-4.14,3.47
2.5,3,3.3,-3.81,3.45
2.51,3,3.28,-3.46,3.43
2.52,3,3.28,-3.17,3.4
2.53,3,3.28,3.44,-2.76
2.54,3,3.31,-2.46,3.44
2.55,3,12.52,3.43,-2.13
2.56,3,3.53,-1.81,3.44
2.57,3,11.85,-1.48,3.47
2.58,3,3.77,-1.09,3.5
2.59,3,3.7,3.5,-0.72
2.6,3,3.63,-0.41,3.48
2.61,3,9.94,-0.07,3.51
2.62,3,3.83,0.33,3.56
2.63,3,3.76,0.68,3.56
2.64,3,3.66,1.04,3.57
2.65,3,3.64,1.4,3.57
2.66,3,3.58,1.74,3.56
2.67,3,3.55,2.09,3.59
2.68,3,3.54,2.45,3.56
2.69,3,3.47,2.81,3.57
2.7,3,3.48,3.17,3.57
2.71,3,3.44,3.55,3.57
2.72,3,3.4,3.92,3.57
2.73,3,3.38,3.54,3.53
2.74,3,3.34,4.69,3.57
2.75,3,3.37,4.97,3.55
2.76,3,3.29,7.29,3.53
2.77,3,3.29,7.29,3.56
2.78,3,3.29,3.53,-4.61
2.79,3,3.22,-4.27,3.52
2.8,3,15.44,-3.94,3.5
2.81,3,3.65,-3.57,3.54
2.82,3,3.65,3.56,-3.17
2.83,3,3.57,-2.86,3.56
2.84,3,13.6,3.57,-2.52
2.85,3,3.83,-2.18,3.57
2.86,3,12.91,3.61,-1.8
2.87,3,4.07,-1.45,3.65
2.88,3,12.1,-1.12,3.66
2.89,3,4.17,-0.71,3.69
2.9,3,4.13,3.7,-0.31
2.91,3,4.04,0.03,3.71
2.92,3,10.01,0.39,3.74
2.93,3,4.15,0.8,3.77
2.94,3,4.07,3.78,3.78
2.95,3,3.99,1.56,3.8
2.96,3,3.93,1.91,3.8
2.97,3,3.87,2.29,3.8
2.98,3,3.82,2.67,3.81
2.99,3,3.78,3.06,3.8
3,3,3.71,3.46,3.81
3.01,3,3.69,3.87,3.81
3.02,3,3.64,4.26,3.77
3.03,3,3.6,4.71,3.8
3.04,3,3.61,4.97,4.95
3.05,3,3.52,7.29,3.77
3.06,3,1.76,-4.9,3.78
3.07,3,3.42,-4.52,3.71
3.08,3,3.37,-4.14,-4.11
3.09,3,3.43,-3.75,3.69
3.1,3,15.12,-3.42,3.66
3.11,3,3.8,-3.02,3.72
3.12,3,3.81,-2.67,3.7
3.13,3,3.68,3.71,-2.26
3.14,3,3.68,-1.95,3.72
3.15,3,12.59,-1.6,3.71
3.16,3,3.89,-1.2,3.74
3.17,3,3.86,-0.82,3.75
3.18,3,3.79,-0.44,3.74
3.19,3,3.73,-0.05,3.74
3.2,3,3.71,0.32,3.74
3.21,3,3.66,3.74,0.74
3.22,3,3.62,1.07,3.71
3.23,3,8.09,1.43,3.74
3.24,3,3.75,1.82,3.75
3.25,3,3.67,3.77,2.22
3.26,3,3.62,2.55,3.75
3.27,3,5.87,2.91,3.77
3.28,3,3.61,3.32,3.8
3.29,3,3.55,3.79,3.78
3.3,3,3.46,4.13,3.78
3.31,3,3.44,4.53,3.79
3.32,3,3.4,4.96,3.74
3.33,3,3.35,4.94,3.74
3.34,3,3.38,7.29,3.73
3.35,3,3.35,3.68,-4.68
3.36,3,3.32,-4.3,3.71
3.37,3,15.9,-3.95,3.7
3.38,3,3.72,-3.54,3.74
3.39,3,3.7,3.74,-3.15
3.4,3,3.6,-2.81,3.72
3.41,3,13.89,-2.47,3.72
3.42,3,3.91,-2.08,3.74
3.43,3,3.87,-1.71,3.76
3.44,3,3.81,-1.33,3.76
3.45,3,3.74,-0.95,3.75
3.46,3,3.7,-0.57,3.75
3.47,3,3.67,-0.21,3.75
3.48,3,3.64,0.19,3.74
3.49,3,3.59,0.56,3.73
3.5,3,3.57,0.95,3.74
3.51,3,3.55,1.31,3.71
3.52,3,3.5,1.7,3.71
3.53,3,3.5,2.04,3.71
3.54,3,3.46,3.69,3.69
3.55,3,3.42,2.78,3.69
3.56,3,3.41,3.15,3.69
3.57,3,3.39,3.54,3.67
3.58,3,3.35,3.92,3.68
3.59,3,3.34,4.31,3.65
3.6,3,3.3,4.7,3.62
3.61,3,3.31,4.97,3.65
3.62,3,3.31,3.63,7.29
3.63,3,3.24,-4.98,3.63
3.64,3,-2.26,-4.35,3.57
3.65,3,3,-4.18,3.42
3.66,3,3.07,-3.87,3.42
3.67,3,3.25,-3.52,3.33
3.68,3,3.23,3.39,3.38
3.69,3,3.34,-2.87,3.36
3.7,3,3.25,-2.55,3.37
3.71,3,3.27,-2.23,3.35
3.72,3,3.23,3.35,-1.87
3.73,3,3.25,-1.57,3.34
3.74,3,11.05,-1.26,3.33
3.75,3,3.49,-0.88,3.37
3.76,3,3.49,-0.57,3.35
3.77,3,3.41,-0.25,3.38
3.78,3,3.42,0.12,3.36
3.79,3,3.36,0.47,3.36
3.8,3,3.37,0.79,3.36
3.81,3,3.35,1.12,3.36
3.82,3,3.34,1.46,3.38
3.83,3,3.31,1.8,3.36
3.84,3,3.27,2.12,3.36
3.85,3,3.28,2.42,3.32
3.86,3,3.25,2.79,3.36
3.87,3,3.3,3.12,3.35
3.88,3,3.22,3.46,3.36
3.89,3,3.22,3.82,3.35
3.9,3,3.19,4.18,3.35
3.91,3,3.18,4.54,3.35
