Time,R,VM,VP,VT
0,0,0,0,0
0.01,4,0,-0.04,0
0.02,4,6,-0.12,0.04
0.03,4,6.2,-0.07,0.18
0.04,4,6.36,-0.05,0.36
0.05,4,6.35,0,0.5
0.06,4,6.29,0.04,0.64
0.07,4,6.26,0.15,0.78
0.08,4,6.24,0.24,0.9
0.09,4,6.21,0.35,1.02
0.1,4,6.19,0.5,1.15
0.11,4,6.18,0.64,1.25
0.12,4,6.13,0.75,1.33
0.13,4,6.14,0.95,1.47
0.14,4,6.16,1.13,1.57
0.15,4,6.09,1.32,1.67
0.16,4,6.07,1.52,1.77
0.17,4,6.04,1.77,1.85
0.18,4,6.01,1.96,1.96
0.19,4,6.02,2.19,2
0.2,4,5.96,2.43,2.13
0.21,4,6,2.67,2.21
0.22,4,5.91,2.9,2.29
0.23,4,5.89,3.2,2.36
0.24,4,5.87,3.47,2.4
0.25,4,5.85,3.77,2.5
0.26,4,5.87,4.09,2.55
0.27,4,5.81,4.41,2.63
0.28,4,5.82,4.74,2.68
0.29,4,5.77,5.09,2.75
0.3,4,5.77,5.45,2.81
0.31,4,5.73,5.42,2.87
0.32,4,5.71,-5.24,2.91
0.33,4,5.68,-4.86,2.96
0.34,4,5.68,-4.47,3
0.35,4,5.67,-4.08,3.05
0.36,4,5.65,-3.7,3.11
0.37,4,5.63,-3.28,3.13
0.38,4,5.6,-2.95,3.2
0.39,4,5.61,-2.61,3.23
0.4,4,5.55,-2.23,3.27
0.41,4,5.55,-1.85,3.32
0.42,4,5.53,-1.45,3.34
0.43,4,5.49,-1.06,3.38
0.44,4,5.49,-0.65,3.42
0.45,4,5.48,-0.25,3.41
0.46,4,5.44,0.16,3.47
0.47,4,5.49,0.58,3.51
0.48,4,5.43,0.99,3.53
0.49,4,5.4,1.41,3.57
0.5,4,5.4,1.85,3.59
0.51,4,5.36,2.25,3.61
0.52,4,5.35,2.66,3.64
0.53,4,5.34,3.09,3.67
0.54,4,5.32,3.53,3.69
0.55,4,5.29,3.98,3.71
0.56,4,5.28,4.4,3.71
0.57,4,5.27,4.85,3.74
0.58,4,5.28,5.41,3.77
0.59,4,5.25,5.43,3.8
0.6,4,5.21,-5.11,3.84
0.61,4,5.18,-4.56,3.83
0.62,4,5.13,-4.06,3.84
0.63,4,5.16,-3.58,3.89
0.64,4,5.15,-3.12,3.92
0.65,4,5.08,-2.68,3.93
0.66,4,5.05,-2.23,3.95
0.67,4,5.04,-1.78,3.96
0.68,4,5.01,-1.31,3.98
0.69,4,4.99,-0.84,3.98
0.7,4,4.97,-0.37,4
0.71,4,4.97,0.09,4.02
0.72,4,4.94,0.59,4.04
0.73,4,4.91,1.07,4.05
0.74,4,4.89,1.54,4.06
0.75,4,4.86,2.01,4.07
