Time,R,VM,VP,VT
0,0,0,-0.01,0
0.01,4,5.86,-0.14,0.04
0.02,4,3.17,-0.05,0.18
0.03,4,2.3,-0.03,0.29
0.04,4,2.16,0,0.36
0.05,4,2.11,0.05,0.4
0.06,4,2.06,0.09,0.45
0.07,4,2.04,0.17,0.5
0.08,4,1.97,0.19,0.5
0.09,4,2,0.27,0.59
0.1,4,1.9,0.36,0.63
0.11,4,1.84,0.44,0.66
0.12,4,1.81,0.51,0.69
0.13,4,1.77,0.57,0.7
0.14,4,1.76,0.69,0.74
0.15,4,1.64,0.78,0.77
0.16,4,1.61,0.87,0.79
0.17,4,1.56,0.96,0.81
0.18,4,1.52,1.05,0.83
0.19,4,1.46,1.15,0.84
0.2,4,1.41,1.25,0.85
0.21,4,1.35,1.33,0.82
0.22,4,1.33,1.46,0.88
0.23,4,1.22,1.55,0.88
0.24,4,1.19,1.66,0.89
0.25,4,1.12,1.77,0.89
0.26,4,1.06,1.87,0.89
0.27,4,1.01,1.97,0.89
0.28,4,0.96,2.07,0.89
0.29,4,0.92,2.16,0.88
0.3,4,0.87,2.25,0.88
0.31,4,0.82,2.36,0.87
0.32,4,0.75,2.45,0.84
0.33,4,0.72,2.52,0.81
0.34,4,0.7,2.62,0.8
0.35,4,0.63,2.76,0.83
0.36,4,0.51,2.85,0.81
0.37,4,0.49,2.94,0.81
0.38,4,0.45,3.04,0.8
0.39,4,0.4,3.12,0.78
0.4,4,0.37,3.22,0.76
0.41,4,0.3,3.31,0.74
0.42,4,0.26,3.4,0.71
0.43,4,0.21,3.48,0.68
0.44,4,0.18,3.56,0.65
0.45,4,0.13,3.63,0.63
0.46,4,0.12,3.69,0.6
0.47,4,0.08,3.78,0.57
0.48,4,0.02,3.85,0.54
0.49,4,-0.01,3.91,0.51
0.5,4,-0.03,3.97,0.49
0.51,4,-0.06,4.01,0.47
0.52,4,-0.06,4.08,0.44
0.53,4,-0.12,4.07,0.4
0.54,4,-0.05,4.13,0.34
0.55,4,-0.13,4.2,0.37
0.56,4,-0.18,4.28,0.34
0.57,4,-0.24,4.32,0.32
0.58,4,-0.23,4.35,0.29
0.59,4,-0.23,4.39,0.27
0.6,4,-0.26,4.42,0.24
0.61,4,-0.26,4.45,0.22
0.62,4,-0.28,4.48,0.2
0.63,4,-0.29,4.5,0.17
0.64,4,-0.29,4.52,0.15
0.65,4,-0.31,4.53,0.13
0.66,4,-0.29,4.55,0.09
0.67,4,-0.32,4.56,0.09
0.68,4,-0.31,4.56,0.06
0.69,4,-0.31,4.58,0.03
0.7,4,-0.32,4.58,0.03
0.71,4,-0.31,4.58,0.01
0.72,4,-0.31,4.58,0
0.73,4,-0.32,4.51,-0.03
0.74,4,-0.21,4.52,-0.06
0.75,4,-0.28,4.57,-0.01
0.76,4,-0.35,4.57,-0.01
0.77,4,-0.31,4.56,-0.03
0.78,4,-0.3,4.56,-0.03
0.79,4,-0.3,4.56,-0.03
0.8,4,-0.3,4.55,-0.03
0.81,4,-0.28,4.55,-0.03
0.82,4,-0.29,4.55,-0.03
0.83,4,-0.29,4.55,-0.03
0.84,4,-0.29,4.54,-0.03
0.85,4,-0.28,4.54,-0.03
0.86,4,-0.29,4.53,-0.03
0.87,4,-0.28,4.51,-0.03
0.88,4,-0.25,4.52,-0.04
0.89,4,-0.28,4.52,-0.04
0.9,4,-0.28,4.52,-0.04
0.91,4,-0.27,4.51,-0.04
0.92,4,-0.27,4.5,-0.04
0.93,4,-0.26,4.44,-0.07
0.94,4,-0.18,4.44,-0.06
0.95,4,-0.22,4.45,-0.08
0.96,4,-0.24,4.5,-0.04
0.97,4,-0.31,4.43,-0.03
0.98,4,-0.18,4.47,-0.03
0.99,4,-0.28,4.47,-0.03
1,4,-0.26,4.47,-0.03
1.01,4,-0.25,4.46,-0.03
1.02,4,-0.23,4.45,-0.03
1.03,4,-0.23,4.45,-0.03
1.04,4,-0.24,4.44,-0.03
1.05,4,-0.23,4.44,-0.03
1.06,4,-0.24,4.44,-0.03
1.07,4,-0.23,4.41,-0.03
1.08,4,-0.19,4.43,-0.02
1.09,4,-0.24,4.43,-0.02
1.1,4,-0.23,4.43,-0.02
1.11,4,-0.23,4.42,-0.02
1.12,4,-0.22,4.42,-0.02
1.13,4,-0.22,4.35,-0.03
1.14,4,-0.13,4.37,0
1.15,4,-0.2,4.41,-0.01
1.16,4,-0.26,4.38,-0.05
1.17,4,-0.18,4.36,-0.04
1.18,4,-0.17,4.38,-0.05
1.19,4,-0.21,4.41,0
1.2,4,-0.25,4.41,0
1.21,4,-0.23,4.41,0
1.22,4,-0.22,4.41,0
1.23,4,-0.22,4.41,0
1.24,4,-0.22,4.41,0
1.25,4,-0.22,4.41,0
1.26,4,-0.22,4.4,-0.03
1.27,4,-0.2,4.36,-0.01
1.28,4,-0.15,4.35,-0.01
1.29,4,-0.17,4.41,0
1.3,4,-0.26,4.41,0
1.31,4,-0.23,4.41,0
1.32,4,-0.23,4.4,0
1.33,4,-0.2,4.37,-0.02
1.34,4,-0.16,4.4,0
1.35,4,-0.24,4.41,0
1.36,4,-0.24,4.41,-0.04
1.37,4,-0.23,4.43,0
1.38,4,-0.24,4.38,0.01
1.39,4,-0.16,4.39,-0.04
1.4,4,-0.21,4.41,0
1.41,4,-0.24,4.35,-0.04
1.42,4,-0.13,4.41,0
1.43,4,-0.26,4.41,-0.02
1.44,4,-0.23,4.41,0
1.45,4,-0.22,4.4,0
1.46,4,-0.21,4.41,0
1.47,4,-0.22,4.41,0
1.48,4,-0.22,4.41,0
